id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
141568,48106,Bee 52,"The player controls Bee 52, a honeybee with large eyes and a fly-like sucker for a mouth, through which it can spit projectiles at enemies. The game is played through 12 levels, the first four in a backyard, the next four in a swamp, and the last four inside a house. There are traps and enemies added for each level, from ants, grasshoppers, and even dragonflies and ""venus flytraps"" in the later levels. The player must find and collect from many flowers scattered all over the sidescrolling level and return to the hive after three flowers are visited to add honey to the jar. The level is complete when the jar is full, in the case of levels 3-12, this requires every flower to be visited.",1992-08-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141919,185891,Pyramid,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141966,48357,Final Combat,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142287,66195,Urusei Yatsura: Miss Tomobiki wo Sagase!,NULL,1992-07-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142333,107330,The Amazing Spider-Man 2,NULL,1992-08-01 00:00:00.000,NULL,NULL,NULL,NULL,53.0000,2
142500,48786,Mahou no Princess Minkiimomo: Remember Dream,NULL,1992-08-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142504,46123,Spider-Man: Return of the Sinister Six,NULL,1992-10-01 00:00:00.000,NULL,NULL,NULL,NULL,60.3640,6
143335,63392,Igo-Shinan '92,NULL,1992-03-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143372,48845,Shogi Meikan '92,NULL,1992-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143447,52191,Super Sidekicks,NULL,1992-01-14 00:00:00.000,NULL,NULL,NULL,NULL,69.9619,7
143580,48553,Utsurun Desu.: Kawauso Hawaii e Iku!!!,NULL,1992-03-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143644,69564,Top Banana,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143676,85,Dune,NULL,1992-03-14 00:00:00.000,15,NULL,NULL,NULL,78.9755,39
143971,3733,Putt-Putt Joins The Parade,NULL,1992-10-30 00:00:00.000,1,NULL,NULL,NULL,61.3784,9
145125,48260,Wally Bear and the NO! Gang,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145348,46248,Splatterhouse 2,NULL,1992-09-03 00:00:00.000,5,NULL,NULL,NULL,69.8305,7
145364,7787,Black Bass: Lure Fishing,NULL,1992-08-28 00:00:00.000,NULL,NULL,NULL,NULL,40.0000,1
145474,7783,Best of the Best: Championship Karate,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,51.1674,6
145611,45625,Super Boy IV,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145822,10497,Wizardry: Crusaders of the Dark Savant,"Crusaders of the Dark Savant starts at the end of Wizardry VI: Bane of the Cosmic Forge. The party had just found the Cosmic Forge, the pen that the Cosmic Lords use to script the events of the universe, after it was stolen by the Bane King and his Wizard, Xorphitus. Before the party could decide what to do with it, it was spirited away by a servant of the Cosmic Lords, the cyborg Aletheides. The Cosmic Forge was used to hide the location of the Astral Dominae, a powerful artifact with power over life itself, on planet Guardia. Because of this, its theft revealed Planet Guardia to the universe. Now, multiple forces are converging on Lost Guardia to find this artifact, including the party itself. It is after planetfall on Guardia that the story begins.",1992-12-31 00:00:00.000,1,1,NULL,NULL,80.0000,2
145864,175898,Hockey,NULL,1992-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145907,42629,Battle Blaze,"A land known as Virg was under the command of a powerful king. Every king was selected at the ""Tournament of Champions"". A demon from Hell, was hell-bent on world domination, so he sent five phantoms to possess every combatant in the tournament. The demon turned the contenders into enemies where they would have them battle one on one (kind of like Battle Royale). The phantoms possessed every contender except for one. As one phantom ambushed Durill, the strongest of the competitors, an unknown disease struck him. Durill ended up defeating the phantom, but collapsed due to mind poisoning. After he died, his son Kerrel vowed to avenge his father, and defeat the evil demon.",1992-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146231,44315,Exile: Wicked Phenomenon,NULL,1992-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146233,175899,NFL Football,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147228,182390,Space Lords,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147479,48227,Tecmo Cup Soccer Game,NULL,1992-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147623,42202,Dino City,NULL,1992-07-17 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
147654,5344,The Addams Family: Pugsley's Scavenger Hunt,"As if things weren't ooky enough! Wednesday has devised a simply torturous game which will drive her darling wretched brother, Pugsley, to happiness. How absolutely delicious! She has hidden six wonderfully strange items somewhere about the Addams Family Mansion. Now, you must guide poor Pugsley on his quest to uncover them. Traps, traps, traps you say! Well, yes. What else would add so much lovely horror to this unnaturally delightful fun? Little Wednesday has made sure this adventure will be a doom-filled doozie. There are hidden switches all about, which produce the loveliest blood-curdling effects when Pugsley runs into them. And let’s not forget all the money that Pugsley will be able to gather on his way. There’s even magic money which will have an extra lively effect you won’t want to miss. So get ready to get spooky, and get set to get kooky… it’s Pugsley’s Scavenger Hunt! En garde!",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,67.0000,4
147729,175907,World Class Fussball/Soccer,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147892,1282,The Legend of Kyrandia,NULL,1992-01-01 00:00:00.000,4,NULL,NULL,NULL,71.1139,20
148158,188075,Libros de Chilam Balam,NULL,1992-11-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148232,39843,Soccer Brawl,NULL,1992-01-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148255,186205,Super Probotector: Alien Rebels,NULL,1992-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148488,36750,Last Resort,"In the year 2990 AD, the world's population rose to over 90 billion inhabitants. Over the years, the destructive air pollution and long-term combustion pertrolium had turned the land into a vast desert. The human began the desperate space emigration. 
 
In the gigantic galaxy, permanent strong-holds and cities are being constructed. New light shines on the battle with space, ""New Land,"" and the rebuilding of their battered society is near copletion. But... 
 
SOS! SOS!... 
 
An urgent signal is traced. There appears to be a computer virus in the main computer of the third colony. By some wierd science or alien influence, the computer has taken over and is removing the human occupants. The mobile machines, programmed to terminae human lifeform have invaded the remaning colonies. 
 
The battle-torn space veterans are defeated one by one, and become the made computer's soldiers. An unconscious and unheard shout into space... 
 
""SOS! SOS!.."" 
 
The Last operation: LAST RESORT. Urgent! Red Alert!",1992-01-23 00:00:00.000,NULL,NULL,NULL,NULL,71.1256,5
148634,10856,Ishar: Legend of the Fortress,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
148724,42583,Space Megaforce,NULL,1992-04-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148739,7353,The Patrician,NULL,1992-12-31 00:00:00.000,2,1,NULL,NULL,NULL,NULL
148837,129545,Heracles no Eikou: Ugokidashita Kamigami,NULL,1992-12-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148903,5389,Genghis Khan II: Clan of the Gray Wolf,NULL,1992-07-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
149083,16293,Burai: Hachigyoku no Yuushi Densetsu,NULL,1992-09-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149273,38340,Captain Tsubasa III: Koutei no Chousen,NULL,1992-08-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149309,37811,Super Mahjong Taikai,NULL,1992-09-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149326,14371,Campaign,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
149355,175929,Alice in Wonderland,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149393,58548,Terra Cresta II: Mandler no Gyakushuu,NULL,1992-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149606,14230,Air Bucks,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149620,1931,Gobliins 2: The Prince Buffoon,NULL,1992-12-31 00:00:00.000,3,NULL,NULL,NULL,79.9353,11
149667,44448,Barbarossa,NULL,1992-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149671,4269,Mad Dog II: The Lost Gold,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
149774,48961,Boxxle II,NULL,1992-07-01 00:00:00.000,NULL,NULL,NULL,NULL,64.0000,0
149909,42326,The Great Battle II: Last Fighter Twin,NULL,1992-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149937,46395,Aisle Lord,NULL,1992-06-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149950,42552,Hokuto no Ken 5: Tenma Ryuusei Den Ai Zesshou,"In the early 21st century, the Makōtei has descended! The Heavens were once again split into two. There are two devas, the Makōtei and the Tentei...

In a time two thousand and hundreds of years ago, the world was ruled by the clan of the Makōtei, spreading their misery around the nations of world through their reign of evil. But in one generation, in order to oppose the tyranny of their next heir, a group of high priests raised his younger brother to be the Tentei, granting him the power to fight the Makōtei clan. From that point, an age of conflict began between the Makōtei and Tentei, setting rightfulness against heresy.

A wedding ceremony was taking place in a church. As the young couple were vowing their love for each other, the Imperial Army of the Makōtei suddenly attacked, taking the bride with them. The young man has now began a journey to rescue his fiancee.

The Makōtei's army's attacks were extremely severe. The martial arts sworn to protect the Tentei, namely the ones from the Hokuto, Nanto, and Gento schools, attacked with nothing but raging fire. In various places around the world, the violent conflicts unfoled between the Makōtei's army and the masters of these arts such as Rei of Nanto Suichō Ken, Falco of Gento Kō Ken, Toki, and Fudoh. The world was in turmoil, as it become governed by pain and misery. Time has been waiting for the revival of the Tenteiken, the only martial art capable of defeating the Makōtei. Only Kenshiro, the greatest master of Hokuto Shinken, holds the key.

In a turbulent time filled with sorrow, a group of passionate men bear the scars of their emotions, as they now challenge the Makōtei to a final battle.",1992-07-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149983,94194,Dig & Spike Volleyball,NULL,1992-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150167,2464,The Dark Queen of Krynn,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150269,12761,Pools of Darkness,"The party's objective is to defeat Bane's lieutenants Thorne (an ancient red dragon), Kalistes (a Tanar'ri Marilith), and Tanetal (a Tanar'ri Glabrezu) and acquire the items they possess. The ultimate goal is to reach Bane's Land and face off against Bane's last and greatest lieutenant, Gothmenes (a Tanar'ri Balor). 
 
All of the lieutenants are found in other dimensions, which can be reached using portals known as Pools of Darkness. Traveling through the pools can cause many types of items the characters are holding to be permanently destroyed and lost. The party may opt to leave these items in a vault to save them. Naturally, any items from the dimensions will suffer this same fate when traveling back to the realms. Some items that will survive include the Vorpal Long Sword, magic rings, and composite bows. 
 
There are also many side quests the party can do along the way, which can help the party in gaining experience and items, especially early on. There are a lot of invisible areas on the overworld the party can enter, which can be found if the player looks around the open fields for any such places. This is true of all the overworlds. 
 
The mandatory quests involve: 
 
  Clearing the Steading near Dragonhorn's Gap, which opens the way to the Dragon's Aerie. 
  Clearing the Dragon's Aerie, which opens the way to Thorne's Cave via a Pool of Darkness. 
  Clearing Thorne's Cave, which will give the party the Horn of Doom. 
  Clearing the drow caves and Kalistes' Temple under Zhentil Keep, which opens the way to Kalistes' Land via a Pool of Darkness. 
  Clearing Kalistes' Parlor, which will give the party the Crystal Ring. 
  Clearing the red tower of Marcus, which opens the way to Moander's body via a Pool of Darkness. 
  Clearing the heart of Moander where Tanetal resides, which will give the party the Talisman of Bane. 
  Clearing Arcam's Cave under Mulmaster, which opens the way to Bane's Land via a Pool of Darkness. 
  Finally, clearing Bane's Land and defeating Gothmenes (a Tanar'ri Balor), who battles Elminster. 
 
There are also side quests in several places, and famous people in the realm too. For example, Elminster was always there to maintain the dimensional portal for the party should they arrive at any Pool of Darkness. The lost princess Alusair Nacacia will ask the party to help her to fight Rakshasas in Myth Drannor. Lastly, after finishing the final quest, the party had the option to either end their journey or go through one more dungeon of enemies and traps, known as ""Dave's Challenge"".",1992-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
150296,18091,Chakan: The Forever Man,NULL,1992-12-08 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
150452,64541,Flying Hero: Bugyuru no Daibouken,NULL,1992-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150529,46921,Crystal Mines II,"In Crystal Mines II, you operate a robot going through the abandoned crystal mines, picking up crystals and avoiding the underground demons that inhabit the mine. Mine levels are completed when a crystal quota is reached, however the quota is usually not the entire level so bonus points can be obtained by finding additional crystals. Like Boulder Dash, gravity is a factor and affects any boulders, crystals, etc. so they can be used as weapons against demons. There are also deceptive elements, such as ""Dormant"" demons that look like boulders, that add to the challenge. Finally, the robot has weapons that can be used to eliminate certain obstacles.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150554,12552,Crazy Cars III,"You've just arrived in the United States with your heart set on becoming a millionaire.

As your only skill is advanced race-driver training, you decide to enter the Saturday Night Races tournament of illegal highway challenges. As chance would have it, you run into an old friend down on his luck. In order to recoup some of his lost wealth, he sells you his prized Lamborghini Diablo at a rock-bottom price. This uses up all but a few thousand dollars of your life savings.

Despite your lack of funds, your sights are firmly set on reaching the first division of this competition. To do this, you must start by winning easy races in Division 4, until you have enough skill and money to enter more difficult ones.

When you feel confident enough in your driving abilities, you may try the Division Challenge. If you succeed, you will progress to the next diviison. Races become more challenging as you progress, but you can buy more sophisticated equipment and win greater prices.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150669,1046,Star Control II,NULL,1992-11-01 00:00:00.000,2,NULL,NULL,NULL,95.8338,10
150816,48280,Master Fighter II,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150836,11627,Pushover,"The game consists of 100 levels of increasing complexity over nine different themed worlds. Each level features several interconnected platforms holding a number of ""dominoes"". The aim is to rearrange the dominoes, such that with a single push, all of the dominoes are toppled, thus opening the exit to the next level. There are 11 different types of domino, identified by red and yellow patterns, each with different actions. The player controls G.I. Ant, who can move certain dominoes by carrying them one at a time.

Various factors can result in failure to complete a level. As well as toppling all of the dominoes, the player must be able to access the exit door once the dominoes have fallen. For instance, the player will be unable to reach the exit if a ledge leading to the exit has been destroyed, or if a gap leading to the exit has not been bridged, or if a line of dominoes lie across the exit. G.I. Ant may die by falling from a large height, by falling off the bottom of the screen, or by being crushed under a falling domino. The player is then greeted with the message ""You Failed, You Died"" and has to restart the level. Also, the level will be failed if any dominoes are destroyed by landing one domino on top of another.

Each level has a time limit during which it must be completed. However, if the time runs out the player is still able to continue with the puzzle if they wish. By pausing the game once the time has run out, a small hint will be displayed, giving advice on how to complete the level. As a side note, the hint for level 98 informs the player that the game's designer cannot remember how to complete the level without trickery (""Use a drop! There is a way to make it work with a push, but I can't find it!"").

The themed worlds, in order, are an industrial complex, an Aztec world, a space station, an electronic world, a Greek temple, a Medieval castle, a Meccano-inspired world, a dungeon and a Japanese temple. Each world has 11 levels, making a total of 99 regular levels. A packet of Colin's Quavers is retrieved after each world, with nine packets in all to be collected. Many of the early levels are tutorials demonstrating how each type of domino will act. Often there is only a single solution to each level, though some levels have multiple solutions. The final level, level 100, must be completed using dominoes with hidden markings.

A password system allows the player to continue an earlier game, without having to restart from the first level. Additionally, upon completing a level the player gains a token, which once a level has been failed, allows the player to return to the point before the domino push, rather than having to return to the initial state of the level.",1992-12-31 00:00:00.000,4,NULL,NULL,NULL,59.7922,9
150891,37916,Mystery Circle,NULL,1992-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150892,163119,Legend of the Axe: Kintaro Action Edition,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150934,94408,Luigi & Spaghetti,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150946,48626,Hello Kitty World,NULL,1992-03-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151224,48849,Shuffle Fight,NULL,1992-11-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151343,38111,The King of Rally,NULL,1992-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151405,18283,UnReal World,NULL,1992-06-17 00:00:00.000,3,NULL,NULL,NULL,82.5444,5
151552,191878,Super Turrican,NULL,1992-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151696,38106,Honoo no Doukyuuji: Dodge Danpei,NULL,1992-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151748,46255,Chester Cheetah: Too Cool to Fool,NULL,1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152110,42305,Maka Maka,NULL,1992-04-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152336,5334,Lunar: The Silver Star,NULL,1992-06-16 00:00:00.000,2,NULL,NULL,NULL,84.9453,10
152464,172036,The Madness of Roland,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152655,8203,Mario Paint,NULL,1992-07-14 00:00:00.000,5,NULL,NULL,NULL,73.0335,42
152668,18544,Eternam,"Congratulations Don Jonz! You have just won a Virtual Adventure Vacation on Eternam, the biggest and best planetary Funpark in the galaxy.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152744,24978,Contra Force,"In 1992, C-Force, a task force composed of former military professionals, is formed to protect Neocity from terrorism. One day, the team's leader, Burns, receives a phone call from their informant Fox, who tells him that the Head of Intelligence is being threatened by a criminal organization known as D.N.M.E. Burns arranges a meeting at the Harbor with Fox to learn more about the situation, only to find out Fox's corpse when he arrives at the destination.Now it is up to C-Force to save Neocity from D.N.M.E.",1992-09-30 00:00:00.000,2,NULL,NULL,NULL,71.3164,23
152753,42627,Bazooka Blitzkrieg,"The Sylon Corporation was busy at work on an army of robot soldiers that would save thousands of lives in the event of a war. The XT7 Cyborg-Commando Fighting Machines were thought to be the ultimate battle warriors.

But something goes terribly wrong with Sylons mainframe. The robots are unleashed on an innocent and unsuspecting public, destroying everything in their path leaving only a trail of death and destruction. You are humanitys only hope as the best sharpshooter the world has ever seen. Armed with your Super NES Super Scope, its your duty to single-handedly battle the Cyborgs and demolish the malfunctioning mainframe computer responsible for this disaster.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152882,48617,The Adventures of Dr. Franken,"The game features Franky, a Frankenstein's monster on a mission to collect the scattered body parts of his girlfriend.",1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152966,153771,Jimmy Connors Pro Tennis Tour,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153048,80806,Ginga Eiyuu Densetsu: Senjutsu Simulation,NULL,1992-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153127,121245,Batman Returns,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153563,18616,Super Scope 6,"When the player turns on the SNES with the Super Scope 6 cartridge inserted, they will be presented with a title screen that reads Super NES Super Scope 6 in red italicized letters across the top of the screen. The bottom is filled with a diagram of the Super Scope and the names of its buttons. The player must shoot the screen to begin the game.
The next screen is the calibration routine required by all Super Scope titles. The screen displays a white target with a blue background. The player is instructed to shoot the ""bull's-eye"" of the target. Doing so tells the SNES where the center of the screen is relative to the Super Scope and its interface box. After calibration, the player is asked to test the aim to verify its accuracy. It is not required to shoot the bullseye this time, but it's important that the shot mark lines up with where the player aimed and fired though. If the player misses the bullseye during calibration, or if they move the Super Scope or its interface box afterwards, the shots fired in game will not be accurate.",1992-02-05 00:00:00.000,NULL,NULL,NULL,NULL,69.9397,5
153657,18986,Captain Novolin,NULL,1992-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153737,42248,Earth Light,NULL,1992-07-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153823,14520,Ultris: The Ultimate Tetris,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154007,42665,Congo's Caper,"The protagonist Congo searches for the kidnapped Congette. He is a ""superkid,"" a monkey turned into a half-human. Getting hit will turn the player back into a monkey. Collecting three rubies will turn the player into Super Congo who has special powers.",1992-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154155,42554,Final Fight Guy,NULL,1992-04-20 00:00:00.000,NULL,NULL,NULL,NULL,87.3644,6
154284,186201,Probotector II: Return of the Evil Forces,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154459,15872,Nick Faldo's Championship Golf,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154496,19778,Firepower 2000,"A secret ""underground race"" on an island in the mid-Atlantic ocean has stolen top military vehicles and equipment from around the world and have rebuilt powerful war machines from them. They are even piloted by robots with one mission: to destroy. Military and intelligence officials of major countries have detected them, but they are afraid that they will be unable to prepare against an assault by this underground race. Their plan is to send you in to infiltrate their base and destroy them before they have a chance to unleash the war upon the rest of the world.",1992-11-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154770,50117,Llamatron: 2112,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154772,48051,Panic Restaurant,NULL,1992-05-24 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
154996,14502,Home Alone 2: Lost in New York,NULL,1992-10-01 00:00:00.000,1,NULL,NULL,NULL,15.5191,7
155001,111323,Hook,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155032,170022,Clu Clu Land D,NULL,1992-04-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155221,27461,Top Gear,"""Top Gear (Top Racer in Japan), is a racing video game for the Super Nintendo Entertainment System, published by Kemco and developed by Gremlin Graphics in 1992. The objective of the game is to become the fastest driver in the world by racing other drivers across several nations. The franchise is unrelated to the TV series of the same name. The game is an arcade-style racing game that can be played by two players at the same time.""

""When players first start the game, they are given several options to choose from, including entering their name, a choice of four different controller layouts, a choice between automatic or manual transmission, and their choice of four unique cars. During the race, the player will have to steer and shift gears (if they chose a manual transmission). The player is also given control over three ""nitros"", which allow the player to increase their speed for a short period of time."" - wikia",1992-03-27 00:00:00.000,6,NULL,NULL,NULL,85.5542,24
155453,73293,Breakout 3000,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155455,48113,Advanced Dungeons & Dragons: DragonStrike,NULL,1992-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155493,37764,X,NULL,1992-05-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155980,170342,Eric's Ultimate Solitaire,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156371,176004,Little Master: Raikuban no Densetsu,NULL,1992-03-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156490,121246,Batman Returns,Gotham City is in desperate trouble again. Catwoman and The Penguin have joined forces to terrorize the entire metropolis! Only you can help Batman foil their deadly scheme and save the city from their fiendish clutches.,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156563,11311,Romancing SaGa,NULL,1992-01-28 00:00:00.000,NULL,NULL,85.0000,1,NULL,NULL
156701,2332,Super Mario Kart,NULL,1992-08-27 00:00:00.000,74,NULL,90.0000,2,81.5105,308
156765,48612,Ganbare Goemon Gaiden 2: Tenka no Zaihou,NULL,1992-02-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156916,170675,Drop-Drop,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157448,1956,Alone in the Dark,NULL,1992-12-31 00:00:00.000,18,NULL,60.0000,1,72.6103,48
157631,14613,Catch 'Em,"You play a zookeeper called Jeff, who has been careless enough to let all the primates escape from his zoo.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158370,40221,Koutetsu Yousai Strahl,NULL,1992-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158510,48755,Hyokkori Hyoutanjima: Nazo no Kaizokusen,NULL,1992-05-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158522,2231,Star Trek: 25th Anniversary,NULL,1992-02-01 00:00:00.000,3,NULL,NULL,NULL,79.9541,8
158945,91867,Executioners,NULL,1992-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
159027,12187,Myth: History in the Making,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159053,6313,Titus The Fox: To Marrakech And Back,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,82.9151,5
159702,27077,Ayrton Senna's Super Monaco GP II,NULL,1992-07-17 00:00:00.000,1,NULL,NULL,NULL,59.6744,7
160289,44381,Otogirisou,NULL,1992-03-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160404,84205,Shadoworlds,"On the three planets of the Magna 6 system you have set up a modest research facility. Nothing too extreme, just a few personnel, a Galaxy-class space station and the most powerful weapons development faciltiy the Universe has ever known.

But now you have a problem. The regular daily contact schedule on the sub-space station network with Magna 6 has gone a bit quiet. Well, silent actually. In fact, you have had no word from the facility in 2 months.

You need to send trusted yet expendable men in to get answers and crry out a discreet efficient operation. Pick your four man team and ""Deep Sleep"", the cryogenic computer will keep them in suspended animation until they arrive at Magna 6, an interestellar journey of almost 17 months. And then wait for their report. But what possible explanation could there be for toruble on Magna 6 - there is no power in the universe capable of disturbing the facility. The known universe, that is.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160474,8099,Road Runner's Death Valley Rally,NULL,1992-11-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
160816,12205,Risky Woods,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,78.5851,5
161138,48349,Perman Part 2: Himitsu Kessha Madoodan wo Taose!,NULL,1992-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161395,11685,Ugh!,"It features a caveman who, in order to appeal to his beloved future mate, controls a stone-age muscle-powered helicopter, picking up passengers and flying them to the desired location for money.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,79.0209,8
161847,48639,Sanrio Cup: Ponpon Volleyball,NULL,1992-08-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161848,48322,Sea of Dreamland,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161994,39951,Ninja Commando,NULL,1992-01-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162301,48222,Power Punch II,NULL,1992-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162319,14493,Grandmaster Chess,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162353,48929,Ninja Gaiden Shadow,NULL,1992-01-09 00:00:00.000,1,NULL,NULL,NULL,60.0161,7
162658,11099,Battle Chess 4000,NULL,1992-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
162682,3024,Pinball Dreams,NULL,1992-03-13 00:00:00.000,2,NULL,NULL,NULL,80.7729,16
